Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$24,209,385","Me, Myself & Irene",Twentieth Century Fox,"June 23, 2000 (Domestic)",R,1 hr 56 min,,A nice-guy cop with Dissociative Identity Disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.,"['Jim Carrey', 'Renée Zellweger', 'Anthony Anderson', 'Mongo Brownlee']","['Bobby Farrelly', 'Peter Farrelly', 'Peter Farrelly', 'Mike Cerrone', 'Bobby Farrelly', 'Bobby Farrelly', 'Peter Farrelly', 'Bradley Thomas', 'Lee Scott', 'Pete Yorn', 'Mark Irwin', 'Christopher Greenbury', 'Sydney J. Bartholomew Jr.']"
"$15,277,921",The Beach,Twentieth Century Fox,"February 11, 2000 (Domestic)",R,1 hr 59 min,,"On vacation in Thailand, Richard sets out for an island rumored to be a solitary beach paradise.","['Leonardo DiCaprio', 'Tilda Swinton', 'Daniel York', 'Patcharawan Patarakijjanon']","['Danny Boyle', 'John Hodge', 'Alex Garland', 'Andrew Macdonald', 'Angelo Badalamenti', 'Darius Khondji', 'Masahiro Hirakubo', 'Andrew McAlpine']"
"$20,905,831",Remember the Titans,Walt Disney Studios Motion Pictures,"September 29, 2000 (Domestic)",PG,1 hr 53 min,,"In 1971 Virginia high school football was everything to the people of Alexandria. But when the school board was forced to integrate an all-black school with an all-white one, the very foundation of football's tradition was put to the test.","['Denzel Washington', 'Will Patton', 'Wood Harris', 'Ryan Hurst']","['Boaz Yakin', 'Gregory Allen Howard', 'Jerry Bruckheimer', 'Chad Oman', 'Trevor Rabin', 'Philippe Rousselot', 'Michael Tronick', 'Deborah Evans']"
"$19,575,608",Pokémon the Movie 2000,Warner Bros.,"July 21, 2000 (Domestic)",,1 hr 24 min,Action Adventure Animation Comedy Drama Family Fantasy,"Ash Ketchum must gather the three spheres of fire, ice and lightning in order to restore balance to the Orange Islands.","['Veronica Taylor', 'Rica Matsumoto', 'Ikue Ôtani', 'Unshô Ishizuka']","['Kunihiko Yuyama', 'Satoshi Tajiri', 'Takeshi Shudô', 'Yukako Matsusako', 'Takemoto Mori', 'Ken Sakamoto', 'Chôji Yoshikawa', 'Manny Corallo', 'Pat Irwin', 'John Lissauer', 'John Loeffler', 'Shinji Miyazaki', 'Ralph Schuckett', 'Hisao Shirai', 'Toshio Henmi']"
"$18,093,776",Space Cowboys,Warner Bros.,"August 4, 2000 (Domestic)",PG-13,2 hr 10 min,,"When retired engineer Frank Corvin is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.","['Clint Eastwood', 'Tommy Lee Jones', 'Donald Sutherland', 'James Garner']","['Clint Eastwood', 'Ken Kaufman', 'Howard Klausner', 'Clint Eastwood', 'Andrew Lazar', 'Lennie Niehaus', 'Jack N. Green', 'Joel Cox', 'Henry Bumstead']"
"$19,553,310",U-571,Universal Pictures,"April 21, 2000 (Domestic)",PG-13,1 hr 56 min,,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,"['Matthew McConaughey', 'Bill Paxton', 'Harvey Keitel', 'Jon Bon Jovi']","['Jonathan Mostow', 'Jonathan Mostow', 'Jonathan Mostow', 'Sam Montgomery', 'David Ayer', 'Dino De Laurentiis', 'Martha De Laurentiis', 'Richard Marvin', 'Oliver Wood', 'Wayne Wahrman', 'William Ladd Skinner', 'Götz Weidner']"
"$10,554,960",The Family Man,Universal Pictures,"December 14, 2000 (Germany)",PG-13,2 hr 5 min,,"A fast-lane investment broker, offered the opportunity to see how the other half lives, wakes up to find that his sports car and girlfriend have become a mini-van and wife.","['Nicolas Cage', 'Téa Leoni', 'Don Cheadle', 'Jeremy Piven']","['Brett Ratner', 'David Diamond', 'David Weissman', 'Marc Abraham', 'Tony Ludwig', 'Alan Riche', 'Howard Rosenman', 'Danny Elfman', 'Dante Spinotti', 'Mark Helfrich', 'Kristi Zea']"
"$15,484,004",Road Trip,DreamWorks Distribution,"May 19, 2000 (Domestic)",R,1 hr 33 min,,Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.,"['Breckin Meyer', 'Seann William Scott', 'Amy Smart', 'Paulo Costanzo']","['Todd Phillips', 'Todd Phillips', 'Scot Armstrong', 'Daniel Goldberg', 'Joe Medjuck', 'Michael Simpson', 'Mark Irwin', 'Sheldon Kahn', 'Clark Hunter']"
"$17,319,282",Coyote Ugly,Walt Disney Studios Motion Pictures,"August 4, 2000 (Domestic)",PG-13,1 hr 40 min,,"Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.","['Piper Perabo', 'Adam Garcia', 'John Goodman', 'Maria Bello']","['David McNally', 'Gina Wendkos', 'Jerry Bruckheimer', 'Chad Oman', 'Trevor Horn', 'Amir Mokri', 'William Goldenberg', 'Jon Hutman']"
"$10,015,822",Final Destination,New Line Cinema,"March 17, 2000 (Domestic)",R,1 hr 38 min,,"After getting a premonition about a plane crash on his school trip, Alex, a student saves a few of his classmates. However, their situation gets complicated when death starts chasing them.","['Devon Sawa', 'Ali Larter', 'Kerr Smith', 'Kristen Cloke']","['James Wong', 'Glen Morgan', 'James Wong', 'Jeffrey Reddick', 'Jeffrey Reddick', 'Glen Morgan', 'Craig Perry', 'Warren Zide', 'Adam Hamilton', 'Shirley Walker', 'Robert McLachlan', 'James Coblentz', 'John Willett']"
,The Exorcist,Warner Bros.,"December 26, 1973 (Domestic)",R,2 hr 2 min,Horror,"When a young girl is possessed by a mysterious entity, her mother seeks the help of two Catholic priests to save her life.","['Ellen Burstyn', 'Max von Sydow', 'Linda Blair', 'Lee J. Cobb']","['William Friedkin', 'William Peter Blatty', 'William Peter Blatty', 'William Peter Blatty', 'Owen Roizman', 'Norman Gay', 'Evan A. Lottman', 'Bill Malley', 'Gene Rudolf']"
"$22,855,247",Mission to Mars,Walt Disney Studios Motion Pictures,"March 10, 2000 (Domestic)",PG,1 hr 54 min,,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.","['Tim Robbins', 'Gary Sinise', 'Don Cheadle', 'Connie Nielsen']","['Brian De Palma', 'Lowell Cannon', 'Jim Thomas', 'John Thomas', 'Jim Thomas', 'John Thomas', 'Graham Yost', 'Tom Jacobson', 'Ennio Morricone', 'Stephen H. Burum', 'Paul Hirsch', 'Ed Verreaux']"
"$12,687,726",The Kid,Walt Disney Studios Motion Pictures,"July 7, 2000 (Domestic)",PG,1 hr 44 min,,"An unhappy, disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.","['Bruce Willis', 'Spencer Breslin', 'Emily Mortimer', 'Lily Tomlin']","['Jon Turteltaub', 'Audrey Wells', 'Hunt Lowry', 'Christina Steinberg', 'Jon Turteltaub', 'Marc Shaiman', 'Peter Menzies Jr.', 'Peter Honess', 'David Rennie', 'Garreth Stover']"
"$215,681",Billy Elliot,Focus Features,"September 29, 2000 (United Kingdom)",R,1 hr 50 min,,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,"['Jamie Bell', 'Julie Walters', 'Jean Heywood', 'Jamie Draven']","['Stephen Daldry', 'Lee Hall', 'Greg Brenman', 'Jon Finn', 'Stephen Warbeck', 'Brian Tufano', 'John Wilson', 'Maria Djurkovic']"
"$21,714,757",Shaft,Paramount Pictures,"June 16, 2000 (Domestic)",R,1 hr 39 min,,New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,"['Samuel L. Jackson', 'Vanessa Williams', 'Christian Bale', 'Jeffrey Wright']","['John Singleton', 'Ernest Tidyman', 'John Singleton', 'Shane Salerno', 'Richard Price', 'John Singleton', 'Shane Salerno', 'Scott Rudin', 'John Singleton', 'David Arnold', 'Donald E. Thorin', 'John Bloom', 'Al Rodgers', 'Antonia Van Drimmelen', 'Patrizia von Brandenstein']"
"$13,731,070",The Whole Nine Yards,Warner Bros.,"February 18, 2000 (Domestic)",,1 hr 38 min,Comedy Crime,"A struggling dentist's life is turned upside down when a famous gangster moves in next door, and his wife convinces him to inform a notorious mob boss about the gangster's whereabouts.","['Bruce Willis', 'Matthew Perry', 'Rosanna Arquette', 'Michael Clarke Duncan']","['Jonathan Lynn', 'Mitchell Kapner', 'Allan Kaufman', 'David Willis', 'Randy Edelman', 'Gary Gold', 'David Franco', 'Tom Lewis', 'David L. Snyder']"
"$17,515,050",The Cell,New Line Cinema,"August 18, 2000 (Domestic)",R,1 hr 47 min,,"An F.B.I. Agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim.","['Jennifer Lopez', 'Vince Vaughn', ""Vincent D'Onofrio"", 'Colton James']","['Tarsem Singh', 'Mark Protosevich', 'Julio Caro', 'Eric McLeod', 'Howard Shore', 'Paul Laufer', 'Robert Duffy', 'Paul Rubell', 'Tom Foden']"
"$22,718,184",Rugrats in Paris,Paramount Pictures,"November 17, 2000 (Domestic)",,1 hr 18 min,Adventure Animation Comedy Family Romance,"While on a family vacation in Paris, the Rugrats attempt to help Chuckie find a new mom while stopping his dad from marrying a conniving businesswoman who hates kids.","['Christine Cavanaugh', 'Elizabeth Daily', 'Cheryl Chase', 'Tara Strong']","['Stig Bergqvist', 'Paul Demeyer', 'J. David Stem', 'David N. Weiss', 'Jill Gorey', 'Barbara Herndon', 'Kate Boutilier', 'Arlene Klasky', 'Gabor Csupo', 'Paul Germain', 'Peter Chung', 'Gabor Csupo', 'Arlene Klasky', 'Mark Mothersbaugh', 'John Bryant', 'Dima Malanitchev']"
"$15,607,034",Shanghai Noon,Walt Disney Studios Motion Pictures,"May 26, 2000 (Domestic)",PG-13,1 hr 50 min,,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.","['Jackie Chan', 'Owen Wilson', 'Lucy Liu', 'Brandon Merrill']","['Tom Dey', 'Miles Millar', 'Alfred Gough', 'Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Randy Edelman', 'Dan Mindel', 'Richard Chew', 'Peter J. Hampton']"
"$9,427,532",The Tigger Movie,Walt Disney Studios Motion Pictures,"February 11, 2000 (Domestic)",,1 hr 17 min,Adventure Animation Comedy Drama Family Musical,Tigger goes looking through the hundred-acre-wood to find his family.,"['Jim Cummings', 'Nikita Hopkins', 'Ken Sansom', 'John Fiedler']","['Jun Falkenstein', 'Eddie Guzelian', 'Jun Falkenstein', 'A.A. Milne', 'Cheryl Abood', 'Harry Gregson-Williams', 'Allen Daviau']"
"$13,020,883",The 6th Day,Sony Pictures Releasing,"November 17, 2000 (Domestic)",PG-13,2 hr 3 min,,A man meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,"['Arnold Schwarzenegger', 'Michael Rapaport', 'Tony Goldwyn', 'Michael Rooker']","['Roger Spottiswoode', 'Cormac Wibberley', 'Marianne Wibberley', 'Jon Davison', 'Mike Medavoy', 'Arnold Schwarzenegger', 'Trevor Rabin', 'Pierre Mignot', 'Michel Arcand', 'Mark Conte', 'Dominique Fortin', 'Jim Bissell', 'John Willett']"
"$18,014,503",Romeo Must Die,Warner Bros.,"March 22, 2000 (Domestic)",R,1 hr 55 min,,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,"['Jet Li', 'Aaliyah', 'Isaiah Washington', 'Russell Wong']","['Andrzej Bartkowiak', 'Mitchell Kapner', 'Eric Bernt', 'John Jarrell', 'Joel Silver', 'Jim Van Wyck', 'Stanley Clarke', 'Glen MacPherson', 'Derek Brechin', 'Michael S. Bolton']"
"$2,290,525",Fantasia 2000,Walt Disney Studios Motion Pictures,"January 1, 2000 (Domestic)",,1 hr 15 min,Animation Family Fantasy Music,An update of the original film with new interpretations of great works of classical music.,"['James Levine', 'Steve Martin', 'Itzhak Perlman', 'Quincy Jones']","['James Algar', 'Gaëtan Brizzi', 'Paul Brizzi', 'Hendel Butoy', 'Francis Glebas', 'Eric Goldberg', 'Don Hahn', 'Pixote Hunt', 'Eric Goldberg', 'James Fujii', 'Joe Grant', 'Perce Pearce', 'Carl Fallberg', 'Gaëtan Brizzi', 'Paul Brizzi', 'Don Hahn', 'David Reynolds', 'Irene Mecchi', 'Hans Christian Andersen', 'Brenda Chapman', 'Elena Driskill', 'Mel Shaw', 'Donald W. Ernst', 'James Levine', 'Tim Suhrstedt', 'Jessica Ambinder-Rojas', 'Lois Freeman-Fox', 'Julia Gray', 'Craig Paulsen', 'Gregory F. Plotts', 'Pixote Hunt', 'Michael Peraza Jr.', 'Patricia Peraza']"
"$10,987,006",Autumn in New York,Metro-Goldwyn-Mayer (MGM),"August 11, 2000 (Domestic)",PG-13,1 hr 43 min,,"Romantic drama about an aging playboy who falls for a sweet, but terminally ill, young woman.","['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia', 'Elaine Stritch']","['Joan Chen', 'Allison Burnett', 'Gary Lucchesi', 'Amy Robinson', 'Tom Rosenberg', 'Gabriel Yared', 'Changwei Gu', 'Ruby Yang', 'Mark Friedberg']"
"$17,362,105",Bring It On,Universal Pictures,"August 25, 2000 (Domestic)",PG-13,1 hr 38 min,,A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.,"['Kirsten Dunst', 'Eliza Dushku', 'Jesse Bradford', 'Gabrielle Union']","['Peyton Reed', 'Jessica Bendinger', 'Marc Abraham', 'Thomas A. Bliss', 'Christophe Beck', 'Shawn Maurer', 'Larry Bock', 'Sharon Lomofsky']"
"$13,106,526",Bedazzled,Twentieth Century Fox,"October 20, 2000 (Domestic)",PG-13,1 hr 33 min,,"Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.","['Brendan Fraser', 'Elizabeth Hurley', ""Frances O'Connor"", 'Miriam Shor']","['Harold Ramis', 'Peter Cook', 'Peter Cook', 'Dudley Moore', 'Larry Gelbart', 'Harold Ramis', 'Peter Tolan', 'Trevor Albert', 'Harold Ramis', 'David Newman', 'Bill Pope', 'Craig Herring', 'Rick Heinrichs']"
"$27,932",Snatch,Screen Gems,"November 9, 2000 (Australia)",R,1 hr 44 min,Comedy Crime,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.","['Jason Statham', 'Brad Pitt', 'Stephen Graham', 'Vinnie Jones']","['Guy Ritchie', 'Guy Ritchie', 'Matthew Vaughn', 'John Murphy', 'Tim Maurice-Jones', 'Jon Harris', 'Hugo Luczyc-Wyhowski']"
"$13,339,465",Men of Honor,Twentieth Century Fox,"November 10, 2000 (Domestic)",R,2 hr 9 min,,"The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him.","['Cuba Gooding Jr.', 'Robert De Niro', 'Charlize Theron', 'Aunjanue Ellis-Taylor']","['George Tillman Jr.', 'Scott Marshall Smith', 'Bill Badalato', 'Robert Teitel', 'Mark Isham', 'Anthony B. Richmond', 'John Carter', 'Dirk Westervelt', 'Leslie Dilley']"
"$701,207",Finding Forrester,Sony Pictures Releasing,"December 22, 2000 (Domestic)",PG-13,2 hr 16 min,Drama,"Forrester, the author of a famous book, decides to help Jamal, a 16-year-old student, discover his writing prowess by mentoring him and enrolling him into a prestigious private school.","['Sean Connery', 'Rob Brown', 'F. Murray Abraham', 'Anna Paquin']","['Gus Van Sant', 'Mike Rich', 'Sean Connery', 'Laurence Mark', 'Rhonda Tollefson', 'Harris Savides', 'Valdís Óskarsdóttir', 'Jane Musky']"
"$12,846,652",The Road to El Dorado,DreamWorks Distribution,"March 31, 2000 (Domestic)",PG,1 hr 29 min,,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.","['Kevin Kline', 'Kenneth Branagh', 'Rosie Perez', 'Armand Assante']","['Bibo Bergeron', 'Don Paul', 'Jeffrey Katzenberg', 'Ted Elliott', 'Terry Rossio', 'Karey Kirkpatrick', 'Philip LaZebnik', 'Brooke Breton', 'Bonne Radford', 'John Powell', 'Hans Zimmer', 'John Carnochan', 'Vicki Hiatt', 'Dan Molina', 'Lynne Southerland', 'Vicky Jenson', 'Christian Schellewald']"
"$13,845,914","Dude, Where's My Car?",Twentieth Century Fox,"December 15, 2000 (Domestic)",PG-13,1 hr 23 min,,Two potheads wake up after a night of partying and cannot remember where they parked their car.,"['Ashton Kutcher', 'Seann William Scott', 'Jennifer Garner', 'Marla Sokoloff']","['Danny Leiner', 'Philip Stark', 'Broderick Johnson', 'Andrew A. Kosove', 'Gil Netter', 'Wayne Allan Rice', 'David Kitay', 'Robert M. Stevens', 'Kimberly Ray', 'Charles William Breen']"
"$195,104","O Brother, Where Art Thou?",Walt Disney Studios Motion Pictures,"August 30, 2000 (France)",PG-13,1 hr 47 min,Comedy Crime Drama Music,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","['George Clooney', 'John Turturro', 'Tim Blake Nelson', 'John Goodman']","['Joel Coen', 'Ethan Coen', 'Homer', 'Ethan Coen', 'Joel Coen', 'Ethan Coen', 'T Bone Burnett', 'Roger Deakins', 'Ethan Coen', 'Joel Coen', 'Tricia Cooke', 'Dennis Gassner']"
"$15,011,181",Rules of Engagement,Paramount Pictures,"April 7, 2000 (Domestic)",R,2 hr 8 min,,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,"['Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce', 'Ben Kingsley']","['William Friedkin', 'Jim Webb', 'Stephen Gaghan', 'Scott Rudin', 'Richard D. Zanuck', 'Mark Isham', 'William A. Fraker', 'Nicola Pecorini', 'Augie Hess', 'Robert W. Laing']"
"$9,025,584",Frequency,New Line Cinema,"April 28, 2000 (Domestic)",PG-13,1 hr 58 min,,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.","['Dennis Quaid', 'Jim Caviezel', 'Shawn Doyle', 'Elizabeth Mitchell']","['Gregory Hoblit', 'Toby Emmerich', 'Bill Carraro', 'Toby Emmerich', 'Gregory Hoblit', 'Hawk Koch', 'Michael Kamen', 'Alar Kivilo', 'David Rosenbloom', 'Paul Eads']"
"$46,668",Thirteen Days,New Line Cinema,"December 22, 2000 (Domestic)",PG-13,2 hr 25 min,,"In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis.","['Kevin Costner', 'Bruce Greenwood', 'Shawn Driscoll', 'Drake Cook']","['Roger Donaldson', 'David Self', 'Ernest R. May', 'Philip D. Zelikow', 'Peter O. Almond', 'Armyan Bernstein', 'Kevin Costner', 'Trevor Jones', 'Andrzej Bartkowiak', 'Conrad Buff IV', 'J. Dennis Washington']"
"$10,207,869",Proof of Life,Warner Bros.,"December 8, 2000 (Domestic)",R,2 hr 15 min,,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.","['Meg Ryan', 'Russell Crowe', 'David Morse', 'Pamela Reed']","['Taylor Hackford', 'Tony Gilroy', 'William Prochnau', 'Thomas Hargrove', 'Taylor Hackford', 'Charles Mulvehill', 'Danny Elfman', 'Slawomir Idziak', 'Sheldon Kahn', 'John Smith', 'Bruno Rubeo']"
"$14,331,819",Snow Day,Paramount Pictures,"February 11, 2000 (Domestic)",PG,1 hr 29 min,,"When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed.","['Chevy Chase', 'Mark Webber', 'Schuyler Fisk', 'Chris Elliott']","['Chris Koch', 'Will McRobb', 'Chris Viscardi', 'Albie Hecht', 'Julia Pistor', 'Steve Bartek', 'Robbie Greenberg', 'David Finfer', 'Leslie McDonald']"
"$10,310,672",28 Days,Sony Pictures Releasing,"April 14, 2000 (Domestic)",PG-13,1 hr 43 min,,A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.,"['Sandra Bullock', 'Viggo Mortensen', 'Dominic West', 'Elizabeth Perkins']","['Betty Thomas', 'Susannah Grant', 'Jenno Topping', 'Richard Gibbs', 'Declan Quinn', 'Peter Teschner', 'Marcia Hinds']"
,Taxi 2,Lionsgate Films,"October 6, 2000 (Domestic)",,1 hr 28 min,Action Comedy Crime,"Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.","['Samy Naceri', 'Frédéric Diefenthal', 'Emma Wiklund', 'Marion Cotillard']","['Gérard Krawczyk', 'Luc Besson', 'Luc Besson', 'Laurent Pétin', 'Michèle Pétin', 'Al Khemya', 'Gérard Sterin', 'Thierry Hoss', 'Jean-Jacques Gernolle']"
"$8,078,671",Keeping the Faith,Walt Disney Studios Motion Pictures,"April 14, 2000 (Domestic)",PG-13,2 hr 8 min,,"Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.","['Ben Stiller', 'Edward Norton', 'Jenna Elfman', 'Anne Bancroft']","['Edward Norton', 'Stuart Blumberg', 'Stuart Blumberg', 'Hawk Koch', 'Edward Norton', 'Elmer Bernstein', 'Anastas N. Michos', 'Malcolm Campbell', 'Wynn Thomas']"
"$14,465,156",Next Friday,New Line Cinema,"January 12, 2000 (Domestic)",R,1 hr 38 min,,"A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison.","['Ice Cube', 'Mike Epps', 'Justin Pierce', 'John Witherspoon']","['Steve Carr', 'Ice Cube', 'DJ Pooh', 'Ice Cube', 'Ice Cube', 'Terence Blanchard', 'Christopher Baffa', 'Elena Maganini', 'Dina Lipton']"
"$10,518,435",The Flintstones in Viva Rock Vegas,Universal Pictures,"April 28, 2000 (Domestic)",PG,1 hr 30 min,,"In this live-action prequel to The Flintstones, the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople is pursued by playboy Chip Rockefeller.","['Mark Addy', 'Stephen Baldwin', 'Kristen Johnston', 'Jane Krakowski']","['Brian Levant', 'William Hanna', 'Joseph Barbera', 'Deborah Kaplan', 'Harry Elfont', 'Jim Cash', 'Jack Epps Jr.', 'Bruce Cohen', 'David Newman', 'Jamie Anderson', 'Kent Beyda', 'Christopher Burian-Mohr']"
